cd_datetime,principle_concept_id,concept_name,deprecated_concept_id
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154251
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154306
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154413
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154441
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154460
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154489
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154527
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154541
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154705
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154872
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154906
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155001
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155040
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155079
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155222
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155278
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155284
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155377
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155378
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155523
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155595
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155596
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155619
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155642
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155727
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155772
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155819
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155838
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155881
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155936
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155950
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155970
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156047
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156249
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156309
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156344
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156349
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156378
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156387
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156398
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156414
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156434
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156586
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156613
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156634
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156640
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156875
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156905
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156914
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156919
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156960
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156993
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156994
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157045
